name,city,country,IATA,latitude,longitude,population
Scammon Bay Airport,Scammon Bay,United States,SCM,61.845298767100005,-165.570999146,899
Saarbrücken Airport,Saarbruecken,Germany,SCN,49.2145996094,7.10950994492,282635
Aktau Airport,Aktau,Kazakhstan,SCO,43.8601,51.091999,564793
Santiago de Compostela Airport,Santiago,Spain,SCQ,42.89630126953125,-8.415140151977539,2140860
Socotra International Airport,Socotra,Yemen,SCT,12.63070011138916,53.905799865722656,69594
Antonio Maceo International Airport,Santiago De Cuba,Cuba,SCU,19.96980094909668,-75.83540344238281,1456384
Syktyvkar Airport,Syktyvkar,Russia,SCW,61.64699935913086,50.84510040283203,551498
San Cristóbal Airport,San Cristóbal,Ecuador,SCY,-0.910206,-89.617401,17422
Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ,-10.72029972076416,165.7949981689453,21883
Lubango Airport,Lubango,Angola,SDD,-14.924699783325195,13.574999809265137,2136780
Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,-27.7655563354,-64.3099975586,612139
Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736,1768993
Sanandaj Airport,Sanandaj,Iran,SDG,35.24589920043945,47.00920104980469,1497482
Sendai Airport,Sendai,Japan,SDJ,38.1397018433,140.917007446,2366395
Sandakan Airport,Sandakan,Malaysia,SDK,5.900899887084961,118.05899810791016,542277
Sundsvall-Härnösand Airport,Sundsvall,Sweden,SDL,62.528099060058594,17.443899154663086,108284
Sandane Airport (Anda),Sandane,Norway,SDN,61.830001831055,6.1058301925659,47683
Sand Point Airport,Sand Point,United States,SDP,55.31499862670898,-160.5229949951172,271
Las Américas International Airport,Santo Domingo,Dominican Republic,SDQ,18.42970085144,-69.668899536133,3221765
Santander Airport,Santander,Spain,SDR,43.42710113525391,-3.82000994682312,1063205
Santos Dumont Airport,Rio De Janeiro,Brazil,SDU,-22.9104995728,-43.1631011963,4711636
Sde Dov Airport,Tel-aviv,Israel,SDV,32.11470031738281,34.78219985961914,2131349
Sidney - Richland Regional Airport,Sidney,United States,SDY,47.706902,-104.193001,36147
Seattle Tacoma International Airport,Seattle,United States,SEA,47.449001,-122.308998,4197105
Southend Airport,Southend,United Kingdom,SEN,51.5713996887207,0.6955559849739075,592418
Seychelles International Airport,Mahe,Seychelles,SEZ,-4.67434,55.521801,82321
Sfax Thyna International Airport,Sfax,Tunisia,SFA,34.71799850463867,10.690999984741213,420844
Orlando Sanford International Airport,Sanford,United States,SFB,28.7775993347168,-81.23750305175781,2575229
L'Espérance Airport,St. Martin,Guadeloupe,SFG,18.099899291992,-63.047199249268,19443
Kangerlussuaq Airport,Sondrestrom,Greenland,SFJ,67.0122218992,-50.7116031647,4970
São Filipe Airport,"Sao Filipe, Fogo Island",Cape Verde,SFL,14.8850002289,-24.4799995422,22052
Sauce Viejo Airport,Santa Fe,Argentina,SFN,-31.7117,-60.8117,1147537
San Francisco International Airport,San Francisco,United States,SFO,37.61899948120117,-122.375,6604451
Skellefteå Airport,Skelleftea,Sweden,SFT,64.62480163574219,21.07690048217773,101694
Surgut Airport,Surgut,Russia,SGC,61.34370040893555,73.40180206298828,248821
Sønderborg Airport,Soenderborg,Denmark,SGD,54.96440124511719,9.791729927062988,223896
Springfield Branson National Airport,Springfield,United States,SGF,37.24570084,-93.38860321,605680
Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,10.8187999725,106.652000427,30440754
St George Municipal Airport,Saint George,United States,SGU,37.036389,-113.510306,99272
Skagway Airport,Skagway,United States,SGY,59.46009826660156,-135.3159942626953,15462
Shanghai Hongqiao International Airport,Shanghai,China,SHA,31.197900772094727,121.33599853515624,18415313
Nakashibetsu Airport,Nakashibetsu,Japan,SHB,43.5774993896,144.960006714,84910
Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,38.2638015747,-78.8964004517,220032
Taoxian Airport,Shenyang,China,SHE,41.63980102539063,123.48300170898438,28967422
Shungnak Airport,Shungnak,United States,SHG,66.88809967041,-157.16200256348,274
Shishmaref Airport,Shishmaref,United States,SHH,66.249604,-166.089112,749
Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,25.32859992980957,55.5172004699707,1769686
Shillong Airport,Shillong,India,SHL,25.70359992980957,91.97869873046876,3641523
Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,33.6622009277,135.363998413,587183
Shanhaiguan Airport,Qinhuangdao,China,SHP,39.968102,119.731003,2366508
Sheridan County Airport,Sheridan,United States,SHR,44.76919937133789,-106.9800033569336,50445
Shreveport Regional Airport,Shreveport,United States,SHV,32.446602,-93.8256,320028
Sharurah Airport,Sharurah,Saudi Arabia,SHW,17.466899871826172,47.12139892578125,490558
Shageluk Airport,Shageluk,United States,SHX,62.6922988892,-159.569000244,267
Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,SID,16.7414,-22.9494,100238
Singapore Changi Airport,Singapore,Singapore,SIN,1.35019,103.994003,8258754
Simferopol International Airport,Simferopol,Ukraine,SIP,45.05220031738281,33.975101470947266,1356781
Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,57.04710006713867,-135.36199951171875,4489
Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,37.362598,-121.929001,2127257
Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,23.15180015563965,-109.72100067138672,552138
Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,2.57969,-72.6394,126824
San Jose Airport,San Jose,Philippines,SJI,12.361499786399998,121.04699707,624537
Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,43.82460021972656,18.331499099731445,1238177
Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,-23.22920036315918,-45.86149978637695,939949
São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,SJL,-0.14835,-66.9855,58407
Juan Santamaria International Airport,San Jose,Costa Rica,SJO,9.993860244750977,-84.20880126953125,2679353
Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,-20.8166007996,-49.40650177,1813935
San Angelo Regional Mathis Field,San Angelo,United States,SJT,31.35770034790039,-100.49600219726562,245204
Luis Munoz Marin International Airport,San Juan,Puerto Rico,SJU,18.4393997192,-66.0018005371,1417525
Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,38.28070068359375,114.6969985961914,22730286
São Jorge Airport,Sao Jorge Island,Portugal,SJZ,38.66550064086914,-28.175800323486328,18176
Robert L. Bradshaw International Airport,Basse Terre,Saint Kitts and Nevis,SKB,17.311199188232422,-62.71870040893555,46580
Samarkand Airport,Samarkand,Uzbekistan,SKD,39.70050048828125,66.98380279541016,2916579
Skien Airport,Skien,Norway,SKE,59.185001373291016,9.566940307617188,95053
Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,40.51969909667969,22.97089958190918,2596919
Shaktoolik Airport,Shaktoolik,United States,SKK,64.37110138,-161.223999,475
Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,68.578826904297,15.033416748047,22943
Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,12.916299819946287,5.207190036773682,18892526
Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,41.961601,21.621401,2042064
Sialkot Airport,Sialkot,Pakistan,SKT,32.5355567932,74.3638916016,13427700
Skiros Airport,Skiros,Greece,SKU,38.9676017761,24.4871997833,241504
Saransk Airport,Saransk,Russia,SKX,54.12512969970703,45.21225738525391,1030943
Sukkur Airport,Sukkur,Pakistan,SKZ,27.722000122070312,68.79170227050781,10603178
Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,-24.8560009003,-65.4861984253,1457644
Salt Lake City International Airport,Salt Lake City,United States,SLC,40.78839874267578,-111.97799682617188,2767510
Sola Airport,Sola,Vanuatu,SLH,-13.8516998291,167.537002563,9088
Adirondack Regional Airport,Saranac Lake,United States,SLK,44.38529968261719,-74.2061996459961,197410
Salalah Airport,Salalah,Oman,SLL,17.038700103759766,54.09130096435547,275526
Salamanca Airport,Salamanca,Spain,SLM,40.95209884643555,-5.501989841461182,304651
Salina Municipal Airport,Salina,United States,SLN,38.79100036621094,-97.6521987915039,181548
Ponciano Arriaga International Airport,San Luis Potosi,Mexico,SLP,22.254299163800003,-100.930999756,2053657
George F. L. Charles Airport,Castries,Saint Lucia,SLU,14.0202,-60.992901,139677
Plan De Guadalupe International Airport,Saltillo,Mexico,SLW,25.54949951171875,-100.9290008544922,1002157
Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,21.3330001831,-71.1999969482,375522
Salekhard Airport,Salekhard,Russia,SLY,66.5907974243164,66.61100006103516,144480
Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,-2.585360050201416,-44.23410034179688,4626387
Santa Maria Airport,Santa Maria (island),Portugal,SMA,36.97140121459961,-25.17060089111328,11751
Sacramento International Airport,Sacramento,United States,SMF,38.69540023803711,-121.59100341796876,2452013
Samos Airport,Samos,Greece,SMI,37.68999862670898,26.911699295043945,435771
St Michael Airport,St. Michael,United States,SMK,63.49010086,-162.1100006,313
Stella Maris Airport,Stella Maris,Bahamas,SML,23.582317,-75.268621,888
Simón Bolívar International Airport,Santa Marta,Colombia,SMR,11.1196,-74.2306,1519591
Sainte Marie Airport,Sainte Marie,Madagascar,SMS,-17.093900680541992,49.815799713134766,471131
Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,34.89889908,-120.4570007,234772
John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,33.67570114,-117.8679962,1905506
Preguiça Airport,Sao Nocolau Island,Cape Verde,SNE,16.58839988708496,-24.28470039367676,68161
Shannon Airport,Shannon,Ireland,SNN,52.702,-8.92482,604466
Sakon Nakhon Airport,Sakon Nakhon,Thailand,SNO,17.195100784301758,104.11900329589844,1254389
St Paul Island Airport,St. Paul Island,United States,SNP,57.16730117797852,-170.22000122070312,296
Abel Santamaria Airport,Santa Clara,Cuba,SNU,22.49220085144043,-79.943603515625,666110
Santa Elena de Uairen Airport,Santa Ana De Uairen,Venezuela,SNV,4.554999828338623,-61.150001525878906,353723
Thandwe Airport,Thandwe,Burma,SNW,18.4606990814209,94.30010223388672,2049073
Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,-7.516089916229248,110.75700378417967,7810337
Sofia Airport,Sofia,Bulgaria,SOF,42.69669342041016,23.411436080932617,3831150
Sogndal Airport,Sogndal,Norway,SOG,61.156101,7.13778,149134
Sørkjosen Airport,Sorkjosen,Norway,SOJ,69.786796569824,20.959400177002,18193
San Tomé Airport,San Tome,Venezuela,SOM,8.9451465606689,-64.151084899902,470127
Santo Pekoa International Airport,Santo,Vanuatu,SON,-15.505000114399998,167.220001221,46962
Dominique Edward Osok Airport,Sorong,Indonesia,SOQ,-0.894,131.287,734862
Southampton Airport,Southampton,United Kingdom,SOU,50.95029830932617,-1.3567999601364136,1100943
Show Low Regional Airport,Show Low,United States,SOW,34.265499115,-110.005996704,219793
Stronsay Airport,Stronsay,United Kingdom,SOY,59.1553001404,-2.64139008522,37487
La Palma Airport,Santa Cruz De La Palma,Spain,SPC,28.626499,-17.7556,94645
Saidpur Airport,Saidpur,Bangladesh,SPD,25.75919914245605,88.90889739990234,10512626
Saipan International Airport,Saipan,Northern Mariana Islands,SPN,15.119,145.729004,55673
Menongue Airport,Menongue,Angola,SPP,-14.657600402832031,17.71980094909668,432409
Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,33.9888,-98.491898,250382
Split Airport,Split,Croatia,SPU,43.53889846801758,16.29800033569336,1394866
Juana Azurduy De Padilla Airport,Sucre,Bolivia,SRE,-19.007099151611328,-65.2886962890625,627086
Achmad Yani Airport,Semarang,Indonesia,SRG,-6.97273,110.375,15317838
Stord Airport,Stord,Norway,SRP,59.791900634765625,5.340849876403809,61430
Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909362793,-82.55439758300781,290126
Gardabya Airport,Sirt,Libya,SRX,31.0634994507,16.5949993134,218960
Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,36.635799408,53.1935997009,1766360
El Trompillo Airport,Santa Cruz,Bolivia,SRZ,-17.8115997314,-63.1715011597,1107762
Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,-12.9086112976,-38.3224983215,7917841
Malabo Airport,Malabo,Equatorial Guinea,SSG,3.755270004272461,8.708720207214355,4830036
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,27.9773006439,34.3950004578,346194
Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,65.956802368164,12.468899726868,24487
Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708003998,168.151992798,6604
Mbanza Congo Airport,M'banza-congo,Angola,SSY,-6.269899845123291,14.246999740600586,975412
St Cloud Regional Airport,Saint Cloud,United States,STC,45.54660034179688,-94.05989837646484,190605
Mayor Buenaventura Vivas International Airport,Santo Domingo,Venezuela,STD,7.56538,-72.035103,842344
St George Airport,Point Barrow,United States,STG,56.5783004761,-169.662002563,296
Cibao International Airport,Santiago,Dominican Republic,STI,19.406099319458008,-70.60469818115234,2753588
St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003,3283187
Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,-2.424721956253052,-54.785831451416016,520255
London Stansted Airport,London,United Kingdom,STN,51.8849983215,0.234999999404,6224874
Stuttgart Airport,Stuttgart,Germany,STR,48.6898994446,9.22196006775,4000233
Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,STS,38.50899887,-122.8130035,375214
Cyril E. King Airport,St. Thomas,Virgin Islands,STT,18.337299346923828,-64.97339630126953,533620
Surat Airport,Surat,India,STV,21.1140995026,72.7417984009,7257891
Stavropol Shpakovskoye Airport,Stavropol,Russia,STW,45.10919952392578,42.11280059814453,814532
Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,STX,17.701900482177734,-64.79859924316406,160104
Juanda International Airport,Surabaya,Indonesia,SUB,-7.379829883575439,112.78700256347656,24058738
Lamezia Terme Airport,Lamezia,Italy,SUF,38.905399,16.2423,943851
Surigao Airport,Sangley Point,Philippines,SUG,9.755838325629998,125.480947495,854452
Satu Mare Airport,Satu Mare,Romania,SUJ,47.70330047607422,22.88570022583008,651415
Sakkyryr Airport,Batagay-Alyta,Russia,SUK,67.792,130.394,13806
Summer Beaver Airport,Summer Beaver,Canada,SUR,52.70859909057617,-88.54190063476562,70
Nausori International Airport,Nausori,Fiji,SUV,-18.04330062866211,178.5590057373047,311955
Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,42.40259933,-96.38439941,231191
Savoonga Airport,Savoonga,United States,SVA,63.6864013671875,-170.4929962158203,852
Sambava Airport,Sambava,Madagascar,SVB,-14.278599739074709,50.17470169067383,579480
Argyle International Airport,Kingstown,Saint Vincent and the Grenadines,SVD,13.156695,-61.149945,124967
Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701354,5.6377801895,349003
Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,2.15217,-74.7663,437574
Svolvær Helle Airport,Svolvær,Norway,SVJ,68.243301391602,14.669199943542,21332
Savonlinna Airport,Savonlinna,Finland,SVL,61.943099975586,28.945100784302,281116
Sheremetyevo International Airport,Moscow,Russia,SVO,55.972599,37.4146,8514717
Kuito Airport,Kuito,Angola,SVP,-12.404600143433,16.947399139404,1216225
Sevilla Airport,Sevilla,Spain,SVQ,37.417999267578125,-5.8931097984313965,2447434
Savusavu Airport,Savusavu,Fiji,SVU,-16.8027992249,179.341003418,67181
Koltsovo Airport,Yekaterinburg,Russia,SVX,56.743099212646,60.802700042725,5229010
San Antonio Del Tachira Airport,San Antonio,Venezuela,SVZ,7.840829849243164,-72.439697265625,589028
Jieyang Chaoshan International Airport,Shantou,China,SWA,23.552,116.5033,10641018
Stewart International Airport,Newburgh,United States,SWF,41.50410079956055,-74.10479736328125,457583
Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.4864,167.4472,9277
Strasbourg Airport,Strasbourg,France,SXB,48.53829956054688,7.628230094909668,1233021
Berlin-Schönefeld Airport,Berlin,Germany,SXF,52.380001,13.5225,4750147
Sirri Island Airport,Siri Island,Iran,SXI,25.908899307250977,54.539398193359375,110305
Saumlaki/Olilit Airport,Saumlaki,Indonesia,SXK,-7.9886097908,131.305999756,113234
Princess Juliana International Airport,Philipsburg,Netherlands Antilles,SXM,18.0410003662,-63.1088981628,169612
São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,-11.632399559020996,-50.68960189819336,160074
Sheikh ul Alam Airport,Srinagar,India,SXR,33.987098693847656,74.77420043945312,8209684
Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,-33.94609832763672,151.177001953125,5283836
Pu'er Simao Airport,Simao,China,SYM,22.793301,100.959,800441
Shonai Airport,Shonai,Japan,SYO,38.81219863889999,139.787002563,511080
Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,9.957050323486328,-84.13980102539062,136403
Syracuse Hancock International Airport,Syracuse,United States,SYR,43.11119842529297,-76.1063003540039,594085
Sanya Phoenix International Airport,Sanya,China,SYX,18.30290031433105,109.41200256347656,3824334
Stornoway Airport,Stornoway,United Kingdom,SYY,58.215599060058594,-6.331110000610352,33506
Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,29.53919982910156,52.58980178833008,3802831
Soyo Airport,Soyo,Angola,SZA,-6.141089916229248,12.371800422668455,962787
Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,SZB,3.130579948425293,101.54900360107422,3962386
Salzburg Airport,Salzburg,Austria,SZG,47.7933006287,13.0043001175,1150277
Shenzhen Bao'an International Airport,Shenzhen,China,SZX,22.639299392700195,113.81099700927734,17687767
"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,53.584701538100006,14.9021997452,646831
Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,TAB,11.149700164794922,-60.83219909667969,189835
Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,11.228035,125.027761,841308
Daegu Airport,Taegu,South Korea,TAE,35.896872,128.65531,1225973
Tagbilaran Airport,Tagbilaran,Philippines,TAG,9.665442,123.853533,926029
Tanna Airport,Tanna,Vanuatu,TAH,-19.45509910583496,169.2239990234375,5707
Ta'izz International Airport,Taiz,Yemen,TAI,13.6859998703,44.1390991211,3453535
Takamatsu Airport,Takamatsu,Japan,TAK,34.2141990662,134.01600647,1316828
General Francisco Javier Mina International Airport,Tampico,Mexico,TAM,22.2964000702,-97.8658981323,1154906
Liuting Airport,Qingdao,China,TAO,36.2661018372,120.374000549,17881140
Tapachula International Airport,Tapachula,Mexico,TAP,14.7943000793,-92.3700027466,2188116
Tashkent International Airport,Tashkent,Uzbekistan,TAS,41.257900238,69.2811965942,11559850
Tartu Airport,Tartu,Estonia,TAY,58.3074989319,26.690399169900004,249339
Dong Tac Airport,Tuy Hoa,Vietnam,TBB,13.0495996475,109.333999634,1149625
Tabubil Airport,Tabubil,Papua New Guinea,TBG,-5.27861,141.225998,389817
New Bight Airport,Cat Island,Bahamas,TBI,24.3153,-75.452301,3119
Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,37.74160004,-92.14070129,190952
Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,TBP,-3.55253005027771,-80.38140106201172,975255
Tbilisi International Airport,Tbilisi,Georgia,TBS,41.6692008972,44.95470047,4672708
Tabatinga Airport,Tabatinga,Brazil,TBT,-4.2556700706482,-69.93579864502,67347
Fua'amotu International Airport,Tongatapu,Tonga,TBU,-21.241199493408203,-175.14999389648438,91769
Donskoye Airport,Tambow,Russia,TBW,52.806098937988,41.482799530029,1279894
Tabriz International Airport,Tabriz,Iran,TBZ,38.1338996887207,46.23500061035156,3492905
Treasure Cay Airport,Treasure Cay,Bahamas,TCB,26.745300293,-77.3912963867,9656
Tacheng Airport,Tacheng,China,TCG,46.67250061035156,83.3407974243164,738420
Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,TCQ,-18.0533008575,-70.2758026123,268134
Tengchong Tuofeng Airport,Tengchong,China,TCZ,24.9380555556,98.4858333333,2404671
Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,TDD,-14.8186998367,-64.9179992676,396792
Trat Airport,Trat,Thailand,TDX,12.274600029,102.319000244,666866
Teterboro Airport,Teterboro,United States,TEB,40.85010147089999,-74.060798645,242568
Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,35.4315986633,8.12071990967,841862
Tongren Fenghuang Airport,Tongren,China,TEN,27.883333,109.308889,3039645
Tekirdağ Çorlu Airport,Çorlu,Turkey,TEQ,41.13819885253906,27.919099807739254,314221
Lajes Airport,Lajes (terceira Island),Portugal,TER,38.761799,-27.090799,70945
Chingozi Airport,Tete,Mozambique,TET,-16.104799270629883,33.64020156860352,6643912
Tefé Airport,Tefe,Brazil,TFF,-3.38294005394,-64.7240982056,206348
Tenerife Norte Airport,Tenerife,Spain,TFN,28.4827003479,-16.3414993286,253033
Tenerife South Airport,Tenerife,Spain,TFS,28.044500351,-16.5725002289,774739
Podgorica Airport,Podgorica,Montenegro,TGD,42.359402,19.2519,887336
Sultan Mahmud Airport,Kuala Terengganu,Malaysia,TGG,5.3826398849487305,103.10299682617188,573393
Tongoa Airport,Tongoa Island,Vanuatu,TGH,-16.8910999298,168.550994873,5262
Tingo Maria Airport,Tingo Maria,Peru,TGI,-9.133000373840332,-75.94999694824219,608914
Tiga Airport,Tiga,New Caledonia,TGJ,-21.096099853515625,167.8040008544922,23200
Taganrog Yuzhny Airport,Taganrog,Russia,TGK,47.1983333,38.8491667,935365
Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,46.46770095825195,24.412500381469727,763335
Tongliao Airport,Tongliao,China,TGO,43.556702,122.199997,6639319
Podkamennaya Tunguska Airport,Bor,Russia,TGP,61.589699,89.994003,26023
Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,33.06779861450195,6.088669776916504,253652
Toncontín International Airport,Tegucigalpa,Honduras,TGU,14.06089973449707,-87.21720123291016,3923309
Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,16.5636005402,-93.0224990845,3605256
Senador Petrônio Portela Airport,Teresina,Brazil,THE,-5.0599398613,-42.8235015869,3587876
Tachileik Airport,Tachilek,Burma,THL,20.483800888061523,99.9354019165039,1184527
Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,58.31809997558594,12.345000267028809,116278
Mehrabad International Airport,Teheran,Iran,THR,35.68920135498047,51.31340026855469,13580505
Sukhothai Airport,Sukhothai,Thailand,THS,17.238000869750977,99.81819915771484,880291
Thule Air Base,Thule,Greenland,THU,76.5311965942,-68.7032012939,308
Turukhansk Airport,Turukhansk,Russia,THX,65.797203064,87.9353027344,20627
Tirana International Airport Mother Teresa,Tirana,Albania,TIA,41.4146995544,19.7206001282,1214573
Bou Chekif Airport,Tiaret,Algeria,TID,35.3410987854,1.46315002441,1299595
Ta’if Regional Airport,Taif,Saudi Arabia,TIF,21.483001,40.543442,1330396
Tikehau Airport,Tikehau,French Polynesia,TIH,-15.119600296020508,-148.2310028076172,1117
General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,TIJ,32.541099548339844,-116.97000122070312,2587994
Moses Kilangin Airport,Timika,Indonesia,TIM,-4.528279781341553,136.88699340820312,1661939
Tripoli International Airport,Tripoli,Libya,TIP,32.6635017395,13.1590003967,3023176
Tirupati Airport,Tirupeti,India,TIR,13.632499694800002,79.543296814,3705780
Timaru Airport,Timaru,New Zealand,TIU,-44.30279922485352,171.22500610351562,62731
Tivat Airport,Tivat,Montenegro,TIV,42.40470123291016,18.72330093383789,567354
Tari Airport,Tari,Papua New Guinea,TIZ,-5.84499979019,142.947998047,400905
Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,TJA,-21.5557003021,-64.7013015747,771839
Roshchino International Airport,Tyumen,Russia,TJM,57.1896018982,65.3243026733,1561826
Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,-2.74571990967,107.754997253,285451
Kulob Airport,Kulyab,Tajikistan,TJU,37.98809814453125,69.80500030517578,1204396
Takoradi Airport,Takoradi,Ghana,TKD,4.896059989929199,-1.7747600078582764,2470259
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,-5.240556,105.175556,5052289
Chuuk International Airport,Chuuk,Micronesia,TKK,7.461870193481445,151.84300231933594,36246
Takapoto Airport,Takapoto,French Polynesia,TKP,-14.709500312805176,-145.24600219726562,594
Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,34.132801,134.606995,673389
Turku Airport,Turku,Finland,TKU,60.514099121094,22.262800216675,258711
Takaroa Airport,Takaroa,French Polynesia,TKX,-14.45580005645752,-145.02499389648438,916
Teller Airport,Teller,United States,TLA,65.2404022217,-166.339004517,378
Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,19.3370990753,-99.56600189210002,3851660
Toliara Airport,Toliara,Madagascar,TLE,-23.383399963378903,43.72850036621094,2294729
Tallahassee Regional Airport,Tallahassee,United States,TLH,30.396499633789062,-84.35030364990234,412088
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,59.41329956049999,24.8327999115,928161
Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,35.0167007446,-1.45000004768,808758
Toulon-Hyères Airport,Hyeres,France,TLN,43.0973014832,6.14602994919,147704
Toulouse-Blagnac Airport,Toulouse,France,TLS,43.629101,1.36382,2635768
Ben Gurion International Airport,Tel-aviv,Israel,TLV,32.01139831542969,34.88669967651367,12767358
Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,-9.40972,119.244003,713818
Gustavo Vargas Airport,Tame,Colombia,TME,6.45108,-71.7603,718767
Tumling Tar Airport,Tumling Tar,Nepal,TMI,27.315001,87.193298,8707415
Termez Airport,Termez,Uzbekistan,TMJ,37.28670120239258,67.30999755859375,1797120
Tamale Airport,Tamale,Ghana,TML,9.55718994140625,-0.8632140159606934,6867454
Toamasina Airport,Toamasina,Madagascar,TMM,-18.10950088500977,49.39250183105469,1887414
Tampere-Pirkkala Airport,Tampere,Finland,TMP,61.414100646973,23.604400634766,377848
Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,22.8115005493,5.45107984543,140626
São Tomé International Airport,Sao Tome,Sao Tome and Principe,TMS,0.3781749904155731,6.712150096893311,224556
Trombetas Airport,Oriximina,Brazil,TMT,-1.489599943161,-56.396800994873,129768
Tambor Airport,Nicoya,Costa Rica,TMU,9.73852,-85.013802,273682
Tamworth Airport,Tamworth,Australia,TMW,-31.0839004517,150.847000122,74819
Yaoqiang Airport,Jinan,China,TNA,36.857200622558594,117.21600341796876,31733430
Tin City Long Range Radar Station Airport,Tin City,United States,TNC,65.56310272,-167.9219971,620
Ibn Batouta Airport,Tanger,Morocco,TNG,35.726898193400004,-5.91689014435,1584412
Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,0.922683000565,104.531997681,192116
Tainan Airport,Tainan,Taiwan,TNN,22.95039939880371,120.20600128173828,261038
Ivato Airport,Antananarivo,Madagascar,TNR,-18.7969,47.478802,9863406
Jumandy Airport,Tena,Ecuador,TNW,-1.059722,-77.583333,536747
Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,31.861,23.907,283478
Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,33.939701080322266,8.110560417175293,617310
